Iter  Part  GoF  Model_Output  
161  31   1.7687283E+01   1.7687283E+01  
161  32   1.7687283E+01   1.7687283E+01  
161  33   1.7687283E+01   1.7687283E+01  
161  34   1.7687283E+01   1.7687283E+01  
161  35   1.7687283E+01   1.7687283E+01  
161  36   1.7687283E+01   1.7687283E+01  
161  37   1.7687283E+01   1.7687283E+01  
161  38   1.7687283E+01   1.7687283E+01  
161  39   1.7687283E+01   1.7687283E+01  
161  40   1.7687283E+01   1.7687283E+01  
162  1   1.8251021E+01   1.8251021E+01  
162  2   1.8251021E+01   1.8251021E+01  
162  3   1.8251021E+01   1.8251021E+01  
162  4   1.8251021E+01   1.8251021E+01  
162  5   1.8251021E+01   1.8251021E+01  
162  6   1.8251021E+01   1.8251021E+01  
162  7   1.8251021E+01   1.8251021E+01  
162  8   1.8251021E+01   1.8251021E+01  
162  9   1.8251021E+01   1.8251021E+01  
162  10   1.8251021E+01   1.8251021E+01  
162  11   1.8251021E+01   1.8251021E+01  
162  12   1.8251021E+01   1.8251021E+01  
162  13   1.8251021E+01   1.8251021E+01  
162  14   1.8251021E+01   1.8251021E+01  
162  15   1.8251021E+01   1.8251021E+01  
162  16   1.8251021E+01   1.8251021E+01  
162  17   1.8251021E+01   1.8251021E+01  
162  18   1.8251021E+01   1.8251021E+01  
162  19   1.8251021E+01   1.8251021E+01  
162  20   1.8251021E+01   1.8251021E+01  
162  21   1.8251021E+01   1.8251021E+01  
162  22   1.8251021E+01   1.8251021E+01  
162  23   1.8251021E+01   1.8251021E+01  
162  24   1.8251021E+01   1.8251021E+01  
162  25   1.8251021E+01   1.8251021E+01  
162  26   1.8251021E+01   1.8251021E+01  
162  27   1.8251021E+01   1.8251021E+01  
162  28   1.8251021E+01   1.8251021E+01  
162  29   1.8251021E+01   1.8251021E+01  
162  30   1.8251021E+01   1.8251021E+01  
162  31   1.8251021E+01   1.8251021E+01  
162  32   1.8251021E+01   1.8251021E+01  
162  33   1.8251021E+01   1.8251021E+01  
162  34   1.8251021E+01   1.8251021E+01  
162  35   1.8251021E+01   1.8251021E+01  
162  36   1.8251021E+01   1.8251021E+01  
162  37   1.8251021E+01   1.8251021E+01  
162  38   1.8251021E+01   1.8251021E+01  
162  39   1.8251021E+01   1.8251021E+01  
162  40   1.8251021E+01   1.8251021E+01  
163  1   1.7727223E+01   1.7727223E+01  
163  2   1.7727223E+01   1.7727223E+01  
163  3   1.7727223E+01   1.7727223E+01  
163  4   1.7727223E+01   1.7727223E+01  
163  5   1.7727223E+01   1.7727223E+01  
163  6   1.7727223E+01   1.7727223E+01  
163  7   1.7727223E+01   1.7727223E+01  
163  8   1.7727223E+01   1.7727223E+01  
163  9   1.7727223E+01   1.7727223E+01  
163  10   1.7727223E+01   1.7727223E+01  
163  11   1.7727223E+01   1.7727223E+01  
163  12   1.7727223E+01   1.7727223E+01  
163  13   1.7727223E+01   1.7727223E+01  
163  14   1.7727223E+01   1.7727223E+01  
163  15   1.7727223E+01   1.7727223E+01  
163  16   1.7727223E+01   1.7727223E+01  
163  17   1.7727223E+01   1.7727223E+01  
163  18   1.7727223E+01   1.7727223E+01  
163  19   1.7727223E+01   1.7727223E+01  
163  20   1.7727223E+01   1.7727223E+01  
163  21   1.7727223E+01   1.7727223E+01  
163  22   1.7727223E+01   1.7727223E+01  
163  23   1.7727223E+01   1.7727223E+01  
163  24   1.7727223E+01   1.7727223E+01  
163  25   1.7727223E+01   1.7727223E+01  
163  26   1.7727223E+01   1.7727223E+01  
163  27   1.7727223E+01   1.7727223E+01  
163  28   1.7727223E+01   1.7727223E+01  
163  29   1.7727223E+01   1.7727223E+01  
163  30   1.7727223E+01   1.7727223E+01  
163  31   1.7727223E+01   1.7727223E+01  
163  32   1.7727223E+01   1.7727223E+01  
163  33   1.7727223E+01   1.7727223E+01  
163  34   1.7727223E+01   1.7727223E+01  
163  35   1.7727223E+01   1.7727223E+01  
163  36   1.7727223E+01   1.7727223E+01  
163  37   1.7727223E+01   1.7727223E+01  
163  38   1.7727223E+01   1.7727223E+01  
163  39   1.7727223E+01   1.7727223E+01  
163  40   1.7727223E+01   1.7727223E+01  
164  1   1.8510464E+01   1.8510464E+01  
164  2   1.8510464E+01   1.8510464E+01  
164  3   1.8510464E+01   1.8510464E+01  
164  4   1.8510464E+01   1.8510464E+01  
164  5   1.8510464E+01   1.8510464E+01  
164  6   1.8510464E+01   1.8510464E+01  
164  7   1.8510464E+01   1.8510464E+01  
164  8   1.8510464E+01   1.8510464E+01  
164  9   1.8510464E+01   1.8510464E+01  
164  10   1.8510464E+01   1.8510464E+01  
164  11   1.8510464E+01   1.8510464E+01  
164  12   1.8510464E+01   1.8510464E+01  
164  13   1.8510464E+01   1.8510464E+01  
164  14   1.8510464E+01   1.8510464E+01  
164  15   1.8510464E+01   1.8510464E+01  
164  16   1.8510464E+01   1.8510464E+01  
164  17   1.8510464E+01   1.8510464E+01  
164  18   1.8510464E+01   1.8510464E+01  
164  19   1.8510464E+01   1.8510464E+01  
164  20   1.8510464E+01   1.8510464E+01  
164  21   1.8510464E+01   1.8510464E+01  
164  22   1.8510464E+01   1.8510464E+01  
164  23   1.8510464E+01   1.8510464E+01  
164  24   1.8510464E+01   1.8510464E+01  
164  25   1.8510464E+01   1.8510464E+01  
164  26   1.8510464E+01   1.8510464E+01  
164  27   1.8510464E+01   1.8510464E+01  
164  28   1.8510464E+01   1.8510464E+01  
164  29   1.8510464E+01   1.8510464E+01  
164  30   1.8510464E+01   1.8510464E+01  
164  31   1.8510464E+01   1.8510464E+01  
164  32   1.8510464E+01   1.8510464E+01  
164  33   1.8510464E+01   1.8510464E+01  
164  34   1.8510464E+01   1.8510464E+01  
164  35   1.8510464E+01   1.8510464E+01  
164  36   1.8510464E+01   1.8510464E+01  
164  37   1.8510464E+01   1.8510464E+01  
164  38   1.8510464E+01   1.8510464E+01  
164  39   1.8510464E+01   1.8510464E+01  
164  40   1.8510464E+01   1.8510464E+01  
165  1   1.8488054E+01   1.8488054E+01  
165  2   1.8488054E+01   1.8488054E+01  
165  3   1.8488054E+01   1.8488054E+01  
165  4   1.8488054E+01   1.8488054E+01  
165  5   1.8488054E+01   1.8488054E+01  
165  6   1.8488054E+01   1.8488054E+01  
165  7   1.8488054E+01   1.8488054E+01  
165  8   1.8488054E+01   1.8488054E+01  
165  9   1.8488054E+01   1.8488054E+01  
165  10   1.8488054E+01   1.8488054E+01  
165  11   1.8488054E+01   1.8488054E+01  
165  12   1.8488054E+01   1.8488054E+01  
165  13   1.8488054E+01   1.8488054E+01  
165  14   1.8488054E+01   1.8488054E+01  
165  15   1.8488054E+01   1.8488054E+01  
165  16   1.8488054E+01   1.8488054E+01  
165  17   1.8488054E+01   1.8488054E+01  
165  18   1.8488054E+01   1.8488054E+01  
165  19   1.8488054E+01   1.8488054E+01  
165  20   1.8488054E+01   1.8488054E+01  
165  21   1.8488054E+01   1.8488054E+01  
165  22   1.8488054E+01   1.8488054E+01  
165  23   1.8488054E+01   1.8488054E+01  
165  24   1.8488054E+01   1.8488054E+01  
165  25   1.8488054E+01   1.8488054E+01  
165  26   1.8488054E+01   1.8488054E+01  
165  27   1.8488054E+01   1.8488054E+01  
165  28   1.8488054E+01   1.8488054E+01  
165  29   1.8488054E+01   1.8488054E+01  
165  30   1.8488054E+01   1.8488054E+01  
165  31   1.8488054E+01   1.8488054E+01  
165  32   1.8488054E+01   1.8488054E+01  
165  33   1.8488054E+01   1.8488054E+01  
165  34   1.8488054E+01   1.8488054E+01  
165  35   1.8488054E+01   1.8488054E+01  
165  36   1.8488054E+01   1.8488054E+01  
165  37   1.8488054E+01   1.8488054E+01  
165  38   1.8488054E+01   1.8488054E+01  
165  39   1.8488054E+01   1.8488054E+01  
165  40   1.8488054E+01   1.8488054E+01  
166  1   1.8598192E+01   1.8598192E+01  
166  2   1.8598192E+01   1.8598192E+01  
166  3   1.8598192E+01   1.8598192E+01  
166  4   1.8598192E+01   1.8598192E+01  
166  5   1.8598192E+01   1.8598192E+01  
166  6   1.8598192E+01   1.8598192E+01  
166  7   1.8598192E+01   1.8598192E+01  
166  8   1.8598192E+01   1.8598192E+01  
166  9   1.8598192E+01   1.8598192E+01  
166  10   1.8598192E+01   1.8598192E+01  
166  11   1.8598192E+01   1.8598192E+01  
166  12   1.8598192E+01   1.8598192E+01  
166  13   1.8598192E+01   1.8598192E+01  
166  14   1.8598192E+01   1.8598192E+01  
166  15   1.8598192E+01   1.8598192E+01  
166  16   1.8598192E+01   1.8598192E+01  
166  17   1.8598192E+01   1.8598192E+01  
166  18   1.8598192E+01   1.8598192E+01  
166  19   1.8598192E+01   1.8598192E+01  
166  20   1.8598192E+01   1.8598192E+01  
166  21   1.8598192E+01   1.8598192E+01  
166  22   1.8598192E+01   1.8598192E+01  
166  23   1.8598192E+01   1.8598192E+01  
166  24   1.8598192E+01   1.8598192E+01  
166  25   1.8598192E+01   1.8598192E+01  
166  26   1.8598192E+01   1.8598192E+01  
166  27   1.8598192E+01   1.8598192E+01  
166  28   1.8598192E+01   1.8598192E+01  
166  29   1.8598192E+01   1.8598192E+01  
166  30   1.8598192E+01   1.8598192E+01  
166  31   1.8598192E+01   1.8598192E+01  
166  32   1.8598192E+01   1.8598192E+01  
166  33   1.8598192E+01   1.8598192E+01  
166  34   1.8598192E+01   1.8598192E+01  
166  35   1.8598192E+01   1.8598192E+01  
166  36   1.8598192E+01   1.8598192E+01  
166  37   1.8598192E+01   1.8598192E+01  
166  38   1.8598192E+01   1.8598192E+01  
166  39   1.8598192E+01   1.8598192E+01  
166  40   1.8598192E+01   1.8598192E+01  
167  1   1.8313333E+01   1.8313333E+01  
167  2   1.8313333E+01   1.8313333E+01  
167  3   1.8313333E+01   1.8313333E+01  
167  4   1.8313333E+01   1.8313333E+01  
167  5   1.8313333E+01   1.8313333E+01  
167  6   1.8313333E+01   1.8313333E+01  
167  7   1.8313333E+01   1.8313333E+01  
167  8   1.8313333E+01   1.8313333E+01  
167  9   1.8313333E+01   1.8313333E+01  
167  10   1.8313333E+01   1.8313333E+01  
167  11   1.8313333E+01   1.8313333E+01  
167  12   1.8313333E+01   1.8313333E+01  
167  13   1.8313333E+01   1.8313333E+01  
167  14   1.8313333E+01   1.8313333E+01  
167  15   1.8313333E+01   1.8313333E+01  
167  16   1.8313333E+01   1.8313333E+01  
167  17   1.8313333E+01   1.8313333E+01  
167  18   1.8313333E+01   1.8313333E+01  
167  19   1.8313333E+01   1.8313333E+01  
167  20   1.8313333E+01   1.8313333E+01  
167  21   1.8313333E+01   1.8313333E+01  
167  22   1.8313333E+01   1.8313333E+01  
167  23   1.8313333E+01   1.8313333E+01  
167  24   1.8313333E+01   1.8313333E+01  
167  25   1.8313333E+01   1.8313333E+01  
167  26   1.8313333E+01   1.8313333E+01  
167  27   1.8313333E+01   1.8313333E+01  
167  28   1.8313333E+01   1.8313333E+01  
167  29   1.8313333E+01   1.8313333E+01  
167  30   1.8313333E+01   1.8313333E+01  
167  31   1.8313333E+01   1.8313333E+01  
167  32   1.8313333E+01   1.8313333E+01  
167  33   1.8313333E+01   1.8313333E+01  
167  34   1.8313333E+01   1.8313333E+01  
167  35   1.8313333E+01   1.8313333E+01  
167  36   1.8313333E+01   1.8313333E+01  
167  37   1.8313333E+01   1.8313333E+01  
167  38   1.8313333E+01   1.8313333E+01  
167  39   1.8313333E+01   1.8313333E+01  
167  40   1.8313333E+01   1.8313333E+01  
168  1   1.8243265E+01   1.8243265E+01  
168  2   1.8243265E+01   1.8243265E+01  
168  3   1.8243265E+01   1.8243265E+01  
168  4   1.8243265E+01   1.8243265E+01  
168  5   1.8243265E+01   1.8243265E+01  
168  6   1.8243265E+01   1.8243265E+01  
168  7   1.8243265E+01   1.8243265E+01  
168  8   1.8243265E+01   1.8243265E+01  
168  9   1.8243265E+01   1.8243265E+01  
168  10   1.8243265E+01   1.8243265E+01  
168  11   1.8243265E+01   1.8243265E+01  
168  12   1.8243265E+01   1.8243265E+01  
168  13   1.8243265E+01   1.8243265E+01  
168  14   1.8243265E+01   1.8243265E+01  
168  15   1.8243265E+01   1.8243265E+01  
168  16   1.8243265E+01   1.8243265E+01  
168  17   1.8243265E+01   1.8243265E+01  
168  18   1.8243265E+01   1.8243265E+01  
168  19   1.8243265E+01   1.8243265E+01  
168  20   1.8243265E+01   1.8243265E+01  
168  21   1.8243265E+01   1.8243265E+01  
168  22   1.8243265E+01   1.8243265E+01  
168  23   1.8243265E+01   1.8243265E+01  
168  24   1.8243265E+01   1.8243265E+01  
168  25   1.8243265E+01   1.8243265E+01  
168  26   1.8243265E+01   1.8243265E+01  
168  27   1.8243265E+01   1.8243265E+01  
168  28   1.8243265E+01   1.8243265E+01  
168  29   1.8243265E+01   1.8243265E+01  
168  30   1.8243265E+01   1.8243265E+01  
168  31   1.8243265E+01   1.8243265E+01  
168  32   1.8243265E+01   1.8243265E+01  
168  33   1.8243265E+01   1.8243265E+01  
168  34   1.8243265E+01   1.8243265E+01  
168  35   1.8243265E+01   1.8243265E+01  
168  36   1.8243265E+01   1.8243265E+01  
168  37   1.8243265E+01   1.8243265E+01  
168  38   1.8243265E+01   1.8243265E+01  
168  39   1.8243265E+01   1.8243265E+01  
168  40   1.8243265E+01   1.8243265E+01  
169  1   1.7834257E+01   1.7834257E+01  
169  2   1.7834257E+01   1.7834257E+01  
169  3   1.7834257E+01   1.7834257E+01  
169  4   1.7834257E+01   1.7834257E+01  
169  5   1.7834257E+01   1.7834257E+01  
169  6   1.7834257E+01   1.7834257E+01  
169  7   1.7834257E+01   1.7834257E+01  
169  8   1.7834257E+01   1.7834257E+01  
169  9   1.7834257E+01   1.7834257E+01  
169  10   1.7834257E+01   1.7834257E+01  
169  11   1.7834257E+01   1.7834257E+01  
169  12   1.7834257E+01   1.7834257E+01  
169  13   1.7834257E+01   1.7834257E+01  
169  14   1.7834257E+01   1.7834257E+01  
169  15   1.7834257E+01   1.7834257E+01  
169  16   1.7834257E+01   1.7834257E+01  
169  17   1.7834257E+01   1.7834257E+01  
169  18   1.7834257E+01   1.7834257E+01  
169  19   1.7834257E+01   1.7834257E+01  
169  20   1.7834257E+01   1.7834257E+01  
169  21   1.7834257E+01   1.7834257E+01  
169  22   1.7834257E+01   1.7834257E+01  
169  23   1.7834257E+01   1.7834257E+01  
169  24   1.7834257E+01   1.7834257E+01  
169  25   1.7834257E+01   1.7834257E+01  
169  26   1.7834257E+01   1.7834257E+01  
169  27   1.7834257E+01   1.7834257E+01  
169  28   1.7834257E+01   1.7834257E+01  
169  29   1.7834257E+01   1.7834257E+01  
169  30   1.7834257E+01   1.7834257E+01  
169  31   1.7834257E+01   1.7834257E+01  
169  32   1.7834257E+01   1.7834257E+01  
169  33   1.7834257E+01   1.7834257E+01  
169  34   1.7834257E+01   1.7834257E+01  
169  35   1.7834257E+01   1.7834257E+01  
169  36   1.7834257E+01   1.7834257E+01  
169  37   1.7834257E+01   1.7834257E+01  
169  38   1.7834257E+01   1.7834257E+01  
169  39   1.7834257E+01   1.7834257E+01  
169  40   1.7834257E+01   1.7834257E+01  
170  1   1.8099806E+01   1.8099806E+01  
170  2   1.8099806E+01   1.8099806E+01  
170  3   1.8099806E+01   1.8099806E+01  
170  4   1.8099806E+01   1.8099806E+01  
170  5   1.8099806E+01   1.8099806E+01  
170  6   1.8099806E+01   1.8099806E+01  
170  7   1.8099806E+01   1.8099806E+01  
170  8   1.8099806E+01   1.8099806E+01  
170  9   1.8099806E+01   1.8099806E+01  
170  10   1.8099806E+01   1.8099806E+01  
170  11   1.8099806E+01   1.8099806E+01  
170  12   1.8099806E+01   1.8099806E+01  
170  13   1.8099806E+01   1.8099806E+01  
170  14   1.8099806E+01   1.8099806E+01  
170  15   1.8099806E+01   1.8099806E+01  
170  16   1.8099806E+01   1.8099806E+01  
170  17   1.8099806E+01   1.8099806E+01  
170  18   1.8099806E+01   1.8099806E+01  
170  19   1.8099806E+01   1.8099806E+01  
170  20   1.8099806E+01   1.8099806E+01  
170  21   1.8099806E+01   1.8099806E+01  
170  22   1.8099806E+01   1.8099806E+01  
170  23   1.8099806E+01   1.8099806E+01  
170  24   1.8099806E+01   1.8099806E+01  
170  25   1.8099806E+01   1.8099806E+01  
170  26   1.8099806E+01   1.8099806E+01  
170  27   1.8099806E+01   1.8099806E+01  
170  28   1.8099806E+01   1.8099806E+01  
170  29   1.8099806E+01   1.8099806E+01  
170  30   1.8099806E+01   1.8099806E+01  
170  31   1.8099806E+01   1.8099806E+01  
170  32   1.8099806E+01   1.8099806E+01  
170  33   1.8099806E+01   1.8099806E+01  
170  34   1.8099806E+01   1.8099806E+01  
170  35   1.8099806E+01   1.8099806E+01  
170  36   1.8099806E+01   1.8099806E+01  
170  37   1.8099806E+01   1.8099806E+01  
170  38   1.8099806E+01   1.8099806E+01  
170  39   1.8099806E+01   1.8099806E+01  
170  40   1.8099806E+01   1.8099806E+01  
171  1   1.7440816E+01   1.7440816E+01  
171  2   1.7440816E+01   1.7440816E+01  
171  3   1.7440816E+01   1.7440816E+01  
171  4   1.7440816E+01   1.7440816E+01  
171  5   1.7440816E+01   1.7440816E+01  
171  6   1.7440816E+01   1.7440816E+01  
171  7   1.7440816E+01   1.7440816E+01  
171  8   1.7440816E+01   1.7440816E+01  
171  9   1.7440816E+01   1.7440816E+01  
171  10   1.7440816E+01   1.7440816E+01  
171  11   1.7440816E+01   1.7440816E+01  
171  12   1.7440816E+01   1.7440816E+01  
171  13   1.7440816E+01   1.7440816E+01  
171  14   1.7440816E+01   1.7440816E+01  
171  15   1.7440816E+01   1.7440816E+01  
171  16   1.7440816E+01   1.7440816E+01  
171  17   1.7440816E+01   1.7440816E+01  
171  18   1.7440816E+01   1.7440816E+01  
171  19   1.7440816E+01   1.7440816E+01  
171  20   1.7440816E+01   1.7440816E+01  
171  21   1.7440816E+01   1.7440816E+01  
171  22   1.7440816E+01   1.7440816E+01  
171  23   1.7440816E+01   1.7440816E+01  
171  24   1.7440816E+01   1.7440816E+01  
171  25   1.7440816E+01   1.7440816E+01  
171  26   1.7440816E+01   1.7440816E+01  
171  27   1.7440816E+01   1.7440816E+01  
171  28   1.7440816E+01   1.7440816E+01  
171  29   1.7440816E+01   1.7440816E+01  
171  30   1.7440816E+01   1.7440816E+01  
171  31   1.7440816E+01   1.7440816E+01  
171  32   1.7440816E+01   1.7440816E+01  
171  33   1.7440816E+01   1.7440816E+01  
171  34   1.7440816E+01   1.7440816E+01  
171  35   1.7440816E+01   1.7440816E+01  
171  36   1.7440816E+01   1.7440816E+01  
171  37   1.7440816E+01   1.7440816E+01  
171  38   1.7440816E+01   1.7440816E+01  
171  39   1.7440816E+01   1.7440816E+01  
171  40   1.7440816E+01   1.7440816E+01  
172  1   1.7088447E+01   1.7088447E+01  
172  2   1.7088447E+01   1.7088447E+01  
172  3   1.7088447E+01   1.7088447E+01  
172  4   1.7088447E+01   1.7088447E+01  
172  5   1.7088447E+01   1.7088447E+01  
172  6   1.7088447E+01   1.7088447E+01  
172  7   1.7088447E+01   1.7088447E+01  
172  8   1.7088447E+01   1.7088447E+01  
172  9   1.7088447E+01   1.7088447E+01  
172  10   1.7088447E+01   1.7088447E+01  
172  11   1.7088447E+01   1.7088447E+01  
172  12   1.7088447E+01   1.7088447E+01  
172  13   1.7088447E+01   1.7088447E+01  
172  14   1.7088447E+01   1.7088447E+01  
172  15   1.7088447E+01   1.7088447E+01  
172  16   1.7088447E+01   1.7088447E+01  
172  17   1.7088447E+01   1.7088447E+01  
172  18   1.7088447E+01   1.7088447E+01  
172  19   1.7088447E+01   1.7088447E+01  
172  20   1.7088447E+01   1.7088447E+01  
172  21   1.7088447E+01   1.7088447E+01  
172  22   1.7088447E+01   1.7088447E+01  
172  23   1.7088447E+01   1.7088447E+01  
172  24   1.7088447E+01   1.7088447E+01  
172  25   1.7088447E+01   1.7088447E+01  
172  26   1.7088447E+01   1.7088447E+01  
172  27   1.7088447E+01   1.7088447E+01  
172  28   1.7088447E+01   1.7088447E+01  
172  29   1.7088447E+01   1.7088447E+01  
172  30   1.7088447E+01   1.7088447E+01  
172  31   1.7088447E+01   1.7088447E+01  
172  32   1.7088447E+01   1.7088447E+01  
172  33   1.7088447E+01   1.7088447E+01  
172  34   1.7088447E+01   1.7088447E+01  
172  35   1.7088447E+01   1.7088447E+01  
172  36   1.7088447E+01   1.7088447E+01  
172  37   1.7088447E+01   1.7088447E+01  
172  38   1.7088447E+01   1.7088447E+01  
172  39   1.7088447E+01   1.7088447E+01  
172  40   1.7088447E+01   1.7088447E+01  
173  1   1.6345426E+01   1.6345426E+01  
173  2   1.6345426E+01   1.6345426E+01  
173  3   1.6345426E+01   1.6345426E+01  
173  4   1.6345426E+01   1.6345426E+01  
173  5   1.6345426E+01   1.6345426E+01  
173  6   1.6345426E+01   1.6345426E+01  
173  7   1.6345426E+01   1.6345426E+01  
173  8   1.6345426E+01   1.6345426E+01  
173  9   1.6345426E+01   1.6345426E+01  
173  10   1.6345426E+01   1.6345426E+01  
173  11   1.6345426E+01   1.6345426E+01  
173  12   1.6345426E+01   1.6345426E+01  
173  13   1.6345426E+01   1.6345426E+01  
173  14   1.6345426E+01   1.6345426E+01  
173  15   1.6345426E+01   1.6345426E+01  
173  16   1.6345426E+01   1.6345426E+01  
173  17   1.6345426E+01   1.6345426E+01  
173  18   1.6345426E+01   1.6345426E+01  
173  19   1.6345426E+01   1.6345426E+01  
173  20   1.6345426E+01   1.6345426E+01  
173  21   1.6345426E+01   1.6345426E+01  
173  22   1.6345426E+01   1.6345426E+01  
173  23   1.6345426E+01   1.6345426E+01  
173  24   1.6345426E+01   1.6345426E+01  
173  25   1.6345426E+01   1.6345426E+01  
173  26   1.6345426E+01   1.6345426E+01  
173  27   1.6345426E+01   1.6345426E+01  
173  28   1.6345426E+01   1.6345426E+01  
173  29   1.6345426E+01   1.6345426E+01  
173  30   1.6345426E+01   1.6345426E+01  
173  31   1.6345426E+01   1.6345426E+01  
173  32   1.6345426E+01   1.6345426E+01  
173  33   1.6345426E+01   1.6345426E+01  
173  34   1.6345426E+01   1.6345426E+01  
173  35   1.6345426E+01   1.6345426E+01  
173  36   1.6345426E+01   1.6345426E+01  
173  37   1.6345426E+01   1.6345426E+01  
173  38   1.6345426E+01   1.6345426E+01  
173  39   1.6345426E+01   1.6345426E+01  
173  40   1.6345426E+01   1.6345426E+01  
174  1   1.6474554E+01   1.6474554E+01  
174  2   1.6474554E+01   1.6474554E+01  
174  3   1.6474554E+01   1.6474554E+01  
174  4   1.6474554E+01   1.6474554E+01  
174  5   1.6474554E+01   1.6474554E+01  
174  6   1.6474554E+01   1.6474554E+01  
174  7   1.6474554E+01   1.6474554E+01  
174  8   1.6474554E+01   1.6474554E+01  
174  9   1.6474554E+01   1.6474554E+01  
174  10   1.6474554E+01   1.6474554E+01  
174  11   1.6474554E+01   1.6474554E+01  
174  12   1.6474554E+01   1.6474554E+01  
174  13   1.6474554E+01   1.6474554E+01  
174  14   1.6474554E+01   1.6474554E+01  
174  15   1.6474554E+01   1.6474554E+01  
174  16   1.6474554E+01   1.6474554E+01  
174  17   1.6474554E+01   1.6474554E+01  
174  18   1.6474554E+01   1.6474554E+01  
174  19   1.6474554E+01   1.6474554E+01  
174  20   1.6474554E+01   1.6474554E+01  
174  21   1.6474554E+01   1.6474554E+01  
174  22   1.6474554E+01   1.6474554E+01  
174  23   1.6474554E+01   1.6474554E+01  
174  24   1.6474554E+01   1.6474554E+01  
174  25   1.6474554E+01   1.6474554E+01  
174  26   1.6474554E+01   1.6474554E+01  
174  27   1.6474554E+01   1.6474554E+01  
174  28   1.6474554E+01   1.6474554E+01  
174  29   1.6474554E+01   1.6474554E+01  
174  30   1.6474554E+01   1.6474554E+01  
174  31   1.6474554E+01   1.6474554E+01  
174  32   1.6474554E+01   1.6474554E+01  
174  33   1.6474554E+01   1.6474554E+01  
174  34   1.6474554E+01   1.6474554E+01  
174  35   1.6474554E+01   1.6474554E+01  
174  36   1.6474554E+01   1.6474554E+01  
174  37   1.6474554E+01   1.6474554E+01  
174  38   1.6474554E+01   1.6474554E+01  
174  39   1.6474554E+01   1.6474554E+01  
174  40   1.6474554E+01   1.6474554E+01  
175  1   1.8335674E+01   1.8335674E+01  
175  2   1.8335674E+01   1.8335674E+01  
175  3   1.8335674E+01   1.8335674E+01  
175  4   1.8335674E+01   1.8335674E+01  
175  5   1.8335674E+01   1.8335674E+01  
175  6   1.8335674E+01   1.8335674E+01  
175  7   1.8335674E+01   1.8335674E+01  
175  8   1.8335674E+01   1.8335674E+01  
175  9   1.8335674E+01   1.8335674E+01  
175  10   1.8335674E+01   1.8335674E+01  
175  11   1.8335674E+01   1.8335674E+01  
175  12   1.8335674E+01   1.8335674E+01  
175  13   1.8335674E+01   1.8335674E+01  
175  14   1.8335674E+01   1.8335674E+01  
175  15   1.8335674E+01   1.8335674E+01  
175  16   1.8335674E+01   1.8335674E+01  
175  17   1.8335674E+01   1.8335674E+01  
175  18   1.8335674E+01   1.8335674E+01  
175  19   1.8335674E+01   1.8335674E+01  
175  20   1.8335674E+01   1.8335674E+01  
175  21   1.8335674E+01   1.8335674E+01  
175  22   1.8335674E+01   1.8335674E+01  
175  23   1.8335674E+01   1.8335674E+01  
175  24   1.8335674E+01   1.8335674E+01  
175  25   1.8335674E+01   1.8335674E+01  
175  26   1.8335674E+01   1.8335674E+01  
175  27   1.8335674E+01   1.8335674E+01  
175  28   1.8335674E+01   1.8335674E+01  
175  29   1.8335674E+01   1.8335674E+01  
175  30   1.8335674E+01   1.8335674E+01  
175  31   1.8335674E+01   1.8335674E+01  
175  32   1.8335674E+01   1.8335674E+01  
175  33   1.8335674E+01   1.8335674E+01  
175  34   1.8335674E+01   1.8335674E+01  
175  35   1.8335674E+01   1.8335674E+01  
175  36   1.8335674E+01   1.8335674E+01  
175  37   1.8335674E+01   1.8335674E+01  
175  38   1.8335674E+01   1.8335674E+01  
175  39   1.8335674E+01   1.8335674E+01  
175  40   1.8335674E+01   1.8335674E+01  
176  1   1.9022540E+01   1.9022540E+01  
176  2   1.9022540E+01   1.9022540E+01  
176  3   1.9022540E+01   1.9022540E+01  
176  4   1.9022540E+01   1.9022540E+01  
176  5   1.9022540E+01   1.9022540E+01  
176  6   1.9022540E+01   1.9022540E+01  
176  7   1.9022540E+01   1.9022540E+01  
176  8   1.9022540E+01   1.9022540E+01  
176  9   1.9022540E+01   1.9022540E+01  
176  10   1.9022540E+01   1.9022540E+01  
176  11   1.9022540E+01   1.9022540E+01  
176  12   1.9022540E+01   1.9022540E+01  
176  13   1.9022540E+01   1.9022540E+01  
176  14   1.9022540E+01   1.9022540E+01  
176  15   1.9022540E+01   1.9022540E+01  
176  16   1.9022540E+01   1.9022540E+01  
176  17   1.9022540E+01   1.9022540E+01  
176  18   1.9022540E+01   1.9022540E+01  
176  19   1.9022540E+01   1.9022540E+01  
176  20   1.9022540E+01   1.9022540E+01  
176  21   1.9022540E+01   1.9022540E+01  
176  22   1.9022540E+01   1.9022540E+01  
176  23   1.9022540E+01   1.9022540E+01  
176  24   1.9022540E+01   1.9022540E+01  
176  25   1.9022540E+01   1.9022540E+01  
176  26   1.9022540E+01   1.9022540E+01  
176  27   1.9022540E+01   1.9022540E+01  
176  28   1.9022540E+01   1.9022540E+01  
176  29   1.9022540E+01   1.9022540E+01  
176  30   1.9022540E+01   1.9022540E+01  
176  31   1.9022540E+01   1.9022540E+01  
176  32   1.9022540E+01   1.9022540E+01  
176  33   1.9022540E+01   1.9022540E+01  
176  34   1.9022540E+01   1.9022540E+01  
176  35   1.9022540E+01   1.9022540E+01  
176  36   1.9022540E+01   1.9022540E+01  
176  37   1.9022540E+01   1.9022540E+01  
